Id,AegisName,Name
20932,Old_Moc_Shawl,Old Morocc Shawl
20933,Illusion_Engine_A,Illusion Engine wing A-type
20934,Illusion_Engine_B,Illusion Engine wing B-type
20935,Lava_Leather_Manteau,Lava Leather Manteau
20936,Lava_Leather_Muffler,Lava Leather Muffler
20937,Lava_Leather_Hode,Lava Leather Hood
20938,Rudra_Wing,Seraphim's Wings
20939,Time_Overload_Hood,Temporal Transcendence Manteau
20940,Violet_Halo,Violet Halo
20941,Phoenix_Muffler,Phoenix Muffler
20942,Manteau_Of_Guardsman,Manteau Of Guardsman
20943,Geffen_Magic_Muffler,Geffen Magic Muffler
20944,Anti_Magic_Manteau,Anti Magic Manteau
20945,Regia_Hunting_Manteau,Regia Hunting Manteau
20946,Drag_Manteau,Dragon Scale Hood
20947,Cassock_Manteau,Clergy's Manteau
20948,Morpheus_Shawl_IL,Illusion Morpheus's Shawl
20949,Skin_Of_Ladon_J,Skin of Ladon
20951,Leo_Mantle_J,Leo Manteau
20952,Anony_As_Muffler,Mysterious Muffler
20953,H_AD_Hood,High Adventurer Hood
20954,Cancer_Manteau_J,Cancer Manteau
20955,Chrismas_Tree,Christmas Guardian Tree
20962,Skin_Of_Typhon,Skin of Typhon
20963,Temporal_M_Str,Temporal Str Manteau
20964,Temporal_M_Agi,Temporal Agi Manteau
20965,Temporal_M_Vit,Temporal Vit Manteau
20966,Temporal_M_Int,Temporal Int Manteau
20967,Temporal_M_Dex,Temporal Dex Manteau
20968,Temporal_M_Luk,Temporal Luk Manteau
20969,Rainbow_Muffler_Jp,Rainbow Muffler
20970,Libra_Manteau_J,Libra Manteau
20971,Taurus_Manteau_J,Taurus Manteau
20972,Aquarius_Manteau_J,Aquarius Manteau
20973,Spiritual_Cloth,Spiritual Cloth
20976,Scorpio_Manteau_J,Scorpio Manteau
20983,Pollux_Mantle_J,Pollux Mantle
20984,Procyon_Mantle_J,Procyon Mantle
20985,C_Gourd_bottle_J,Costume Gourd Bottle
20986,Scientist_Mantle,Scientists Mantle
20987,C_Heart_Wing_Bag_J,Costume Piglering Bag
20988,C_Mechanical_Butterfly,Costume: Mechanical Butterfly
20989,C_Mainspring_Screw,Costume Mainspring Screw
20990,C_Rotating_Gears,Costume Rotating Gears
20991,Fairy_Of_Eden,Fairy of Eden
20992,C_Fairy_Of_Eden,Costume Fairy of Eden
20993,Avoidance_Cape,Avoidance Cape
20994,Ancient_Megalith_Mantle,Ancient Megalith Cloak
21000,Upg_Twohand_Sword,Uprage Two-handed Sword
21001,Velum_Claymore,Vellum Claymore
21002,Velum_Katzbalger,Vellum Katzbalger
21003,Muramasa_,Muramasa
21004,Alca_Bringer_,Alca Bringer
21005,Metal_Two_Hand_Sword,Metal Two Hand Sword
21006,TE_Woe_Two_Hand_Sword,TE Woe Two Hand Sword
21007,Heavy_Sword,Heavy Greatsword
21008,Kogarasu_Maru,Kogarasumaru
21009,Thanos_Great_Sword,Thanos Great Sword
21010,Tw_Sword_Of_Evil_Slayer,Evil Slayer Slaher Sword
21011,Giant_Blade,Gigantic Blade
21012,Some_Wizard_MagicSword,Magic Sword
21013,Hetairoi_Sword,Hetairoi's Sword
21014,D_Sword_Of_Infinite,Infinity Two-Handed Sword
21015,Scarlet_Twohand_Sword,Crimson Two-Handed Sword
21016,Sinister_Twohand_Sword,Vicious Mind Two-Handed Sword
21018,Two_Hand_Spear_170,Lindy Hop
21019,Onimaru,Onimaru
21023,Toughen_Metal_TH_Sword,Enhanced Metal Two-Handed Sword
21024,Veteran_Sword_,Veteran Sword
21026,Diva_Claymore,Diva Claymore
21027,Mirage_Claymore,Mirage Claymore
21028,Sinister_Thand_Sword_J,Two-Handed Sword of Evil
21030,Probation_TH_Sword,Trial Rune Knight's Two-Handed Sword
21031,Neev_Claymore,Neev Claymore
21037,Rebeginer_RK_T_Sword,Beginner Rune Knight's Two-Handed Sword
21038,Oriental_Sword,Oriental Sword
21039,T_Sword_Of_Kingdom,Royal Knight's Broadsword
21041,Local01_T_Sword,Earth Dragon Great Sword
21042,Onimaru_BR,Onimaru Sword
21043,Local02_T_Sword,Yinyang Great Sword
21044,Woe_Twohand_Sword1_Z,Lesser Guild Member's Craymore
21046,Variant_Claymore,Abyss Claymore
21047,Beam_Claymore_OS,Beam Claymor-OS
21049,Evt_Oriental_Sword,Sealed Eastern Sword
21050,Taegoolyeon_IL,Illusion Tae Goo Lyeon
21051,Volar,Volar
21052,Vernan,Vernan
21053,FullForce,Full Force
21054,Ein_BHSWORD,Claw Sword
21055,G_Knight_Sword,Guardian Knight Claymore
21056,Volar_J,Volare
21057,Vernan_J,Vernan
21058,Up_Dragonic_Slayer,Patent Dragonic Slayer
21063,Solid_Claymore,Solid Claymore
21064,aegis_21064,Herosria Two-handed Sword
21065,Comp_Oriental_Sword,[Not For Sale] Oriental Sword
21066,Comp_Dragonic_Slayer,[Not For Sale] Dragonic Slayer
21200,C_Tear_Drop,Costume Teardrop
21201,Eat_Coin,Ethereum Helm
21202,C_Eat_Coin,Costume Eatcoin Helm
21205,Nut_Cracker,Nut Cracker
21206,C_Nut_Cracker,Costume Nut Cracker
21207,C_bullhead,Costume Bull Head
21300,C_Guardian_Lion_Mask,Costume Lion Mask
21400,aegis_21400,Costume Blue Dragon Statue
22000,Temporal_Str_Boots,Temporal Str Boots
22001,Temporal_Int_Boots,Temporal Int Boots
22002,Temporal_Agi_Boots,Temporal Agi Boots
22003,Temporal_Vit_Boots,Temporal Vit Boots
22004,Temporal_Dex_Boots,Temporal Dex Boots
22005,Temporal_Luk_Boots,Temporal Luk Boots
22006,Temporal_Str_Boots_,Temporal Str Boots
22007,Temporal_Vit_Boots_,Temporal Vit Boots
22008,Temporal_Dex_Boots_,Temporal Dex Boots
22009,Temporal_Int_Boots_,Temporal Int Boots
22010,Temporal_Agi_Boots_,Temporal Agi Boots
22011,Temporal_Luk_Boots_,Temporal Luk Boots
22012,Mana_Boots,Mana Boots
22013,test_5,Rand Test
22014,Enhanced_Variant_Shoes,Enhanced Variant Shoes
22015,Impr_Angel's_Arrival,Advanced Angel's Reincarnation
22016,Assassin_Shoes,Assassin's Shoes
22017,Fisherman_Shoes,Fisherman's Shoes
22018,Shoes_Of_Wise_Man,Sage's Shoes
22019,Immuned_Boots,Immune Boots
22020,GC_Battle_Boots,Guillotine Cross Battle Boots
22021,RA_Battle_Boots,Ranger Battle Boots
22022,LG_Battle_Boots,Royal Guard Battle Boots
22023,RK_Battle_Boots,Rune Knight Battle Boots
22024,NC_Battle_Boots,Mechanic Battle Boots
22025,SC_Battle_Boots,Shadow Chaser Battle Boots
22026,SR_Battle_Boots,Sura Battle Boots
22027,AB_Battle_Boots,Archbishop Battle Boots
22028,WL_Battle_Boots,Warlock Battle Boots
22029,WA_Battle_Boots,Performer Battle Boots
22030,GN_Battle_Boots,Geneticist Battle Boots
22031,Aurelian_Shoes,Insect Collector's Shoes
22032,Shoes_Of_Exorcism,Exorcist's Shoes
22033,Boots_Of_Gray,Boots of Gray
22034,Scarlet_Gaites,Crimson Leggings
22035,Vet_Nepen_Heel,Heoric Nepenthes Shoes
22036,Vet_SliverFox_Boots,Heroic Silver Fox Leather Boots
22037,Vet_Ungo_Boots,Heroic Ungoliant Upgrade Boots
22038,Shoes_Of_Hope,Desired Shoes
22042,Talaria_Shoes,Talaria Shoes
22043,Supplement_Part_Agi,Supplement Part Agi
22044,Upgrade_Part_Booster,Reinforced Parts - Booster
22045,Beach_Sandals,Summer Sandals
22046,Airship_Boots,Airship's Boots
22047,Felock_Boots,Felrock's Boots
22048,Sombre_Shoes,Sombre Shoes
22049,Sol_Shoes,Sol Shoes
22050,Gardener_Shoes,Gardener Shoes
22051,Ramor_Shoes,Lamor Shoes
22052,Gravekeepr_Shoes,Gravekeeper Shoes
22055,Sharel_Shoes,Sharel Shoes
22056,Fallen_Angel_Shoes,Fallen Angel Shoes
22057,Flow_Shoes,Flow Shoes
22058,DragonTrainer_Shoes,Dragon Trainer Shoes
22059,Egir_Shoes_K,Aegir Shoes
22060,Boots_Of_Hunter,Hunter Shoes
22061,Lumiere_Shoes,Lumiere Shoes
22062,Mechanic_Shoes,Engineer's Shoes
22063,Rouban_Shoes,Levain Shoes
22064,Thorny_Shoes,Thorny Shoes
22065,Poison_Shoes,Poison Shoes
22066,Esprit_Shoes,Esprit Shoes
22067,Witch_Shoes,Shoe of Witch
22068,Santa's_Shoes,Louise's Red Boots
22069,Lian_Shoes,Lian Shoes
22070,Applause_Sandal,Old Applause Sandals
22071,Applause_Sandal_,Applause Sandal
22072,Hikingboots,Climbing Shoes
22073,Supplement_Part_Agi_J,Powered Boots
22074,Upgrade_Part_Booster_J,Guardian Booster
22075,Shoes_Of_Cracks,Rift Shoes
22076,Hardwood_Slipper,Wooden Slipper
22077,Red_Eco_Boots,Red Eco-Friendly Shoes
22078,Union_STR_Boots,Unity STR Boots
22079,Union_AGI_Boots,Unity AGI Boots
22080,Union_DEX_Shoes,Unity DEX Boots
22081,Union_INT_Shoes,Unity INT Boots
22082,Polyhedron_Shoes,Polyhedron Shoes
22083,Doram_Only_Shoes,Private Doram Shoes
22084,Doram_High_Shoes,Luxury Doram Shoes
22085,Doram_Ele_Shoes,Elegant Doram Shoes
22089,Scarlet_Gaites_,Crimson Gaiter
22091,Fisherman_Shoes_,Fisherman's Shoes
22092,Aurelian_Shoes_,Insect Collector's Shoes
22093,Shoes_Of_Exorcism_,Exorcist's Shoes
22094,Gardener_Shoes_,Gardener Shoes
22095,Gravekeepr_Shoes_,Gravekeeper Shoes
22096,Fallen_Angel_Shoes_,Fallen Angel Shoes
22097,DragonTrainer_Shoes_,Dragon Trainer Shoes
22098,Boots_Of_Hunter_,Hunter's Shoes
22099,Mechanic_Shoes_,Mechanic Shoes
22100,Medical_Boots_,Medical Boots
22101,AngelPoring_Boots,Angel Poring Boots
22102,Toughen_Time_Keepr_Bts,Enhanced Time Keeper Boots
22103,Excelion_Leg,Excelion Leg
22104,Pororoca_Shoes,Pororoca Shoes
22105,Cuffs_,Shackles
22106,Giant_Boots,Giant Boots
22107,Modify_Str_Boots,Modified Str Boots
22108,Modify_Int_Boots,Modified Int Boots
22109,Modify_Agi_Boots,Modified Agi Boots
22110,Modify_Vit_Boots,Modified Vit Boots
22111,Modify_Dex_Boots,Modified Dex Boots
22112,Modify_Luk_Boots,Modified Luk Boots
22113,Modify_Str_Boots_,Modified Str Boots
22114,Modify_Int_Boots_,Modified Int Boots
22115,Modify_Agi_Boots_,Modified Agi Boots
22116,Modify_Vit_Boots_,Modified Vit Boots
22117,Modify_Dex_Boots_,Modified Dex Boots
22118,Modify_Luk_Boots_,Modified Luk Boots
22119,Cursed_Devils_Boots,Curse-Spell Boots
22120,Shoes_Of_Punishment,Shoes of Punishment
22122,Para_Team_Boots100,Awakened Eden Group Boots I
22123,Para_Team_Boots115,Awakened Eden Group Boots II
22124,Para_Team_Boots130,Awakened Eden Group Boots III
22125,Para_Team_Boots145,Awakened Eden Group Boots IV
22126,Para_Team_Boots160,Awakened Eden Group Boots V
22127,Diva_Shoes,Diva Shoes
22128,Mirage_Shoes,Mirage Shoes
22129,ShoesOfHero,Hero's Shoes
22131,Cowboy_Boots,Spurred Boots
22132,Nergal_Shoes,Fire Thunder Great Boots
22133,Shoes_IL,Illusion Shoes
22134,Enforcer_Shoes,Enforcer Shoes
22138,Demonist_Shoes,Devil Worshipper Shoes
22139,2017RTCShoes,2017 RTC Boots
22140,Elvira_Boots,Elvira Boots
22141,YSF01_Greave,YSF01 Greave
22142,ShoesOfGuardsman,Shoes Of Guardsman
22143,YSF01_Greave_J,Y.S.F.0.1 Greaves
22144,IA_Boots,IA Boots
22145,TenguShoes,Tengu's Shoes
22146,Siege_Shoes_1Tier,Lesser Guild Member's Shoes
22147,Siege_Boots_1Tier,Lesser Guild Member's Boots
22148,Siege_Greave_1Tier,Lesser Guild Member's Greaves
22149,Thorny_Shoes_BR,Spiked Boots
22150,60Lv_Sandal,Subjugation Team's Boots
22151,70Lv_Boots,Expedition's Boots
22152,70Lv_Shoes,Expedition's Shoes
22153,80Lv_Greave,Contingent Greaves
22154,80Lv_Boots,Contingent Boots
22155,80Lv_Shoes,Contingent Shoes
22156,80Lv_Sandal,Contingent Sandal
22157,90Lv_Greave,Conqueror's Greaves
22158,90Lv_Boots,Conqueror's Boots
22159,90Lv_Shoes,Conqueror's Shoes
22160,90Lv_Sandal,Conqueror's Magic Shoes
22167,Astraea_Shoes,Asteria's Boots
22168,True_Hunting_Boots,True Hunting Boots
22169,R_Hunting_Boots,Short-term Hunting Boots
22170,Shoes_Of_Servival,Survivor's Shoes
22171,Ancient_Hero_Boots,Ancient Hero Boots
22172,Gray_Wing_Boots,Gray Wing Boots
22173,Rebeginer_Boots,Beginner's Boots
22174,Scaraba_High_Heels,Scaraba High Heels
22178,Anony_Sm_Shoes,Nameless Swordsman's Boots
22182,Shoes_Of_Punishment_BR,Shoes of Punishment
22185,Doram_Only_Shoes_J,Doram Shoes
22186,Doram_High_Shoes_J,High-End Doram Shoes
22187,Doram_Ele_Shoes_J,Special Doram Shoes
22189,Shoes_Of_Pilgrim,Pilgrim Shoes
22190,Boots_IL,Illusion Boots
22191,Nergal_Shoes_TW,Fire Thunder Great Boots
22192,Goibne_Boots_IL,Illusion Goibne's Greaves
22193,Brave_shoes,Brave Shoes
22194,Loli_Ruri_Shoes,Loli Ruri Shoes
22195,Booster_shoes,Booster Shoes
22196,Illusion_Leg_A,Illusion Leg A-type
22197,Illusion_Leg_B,Illusion Leg B-type
22198,Traveler_Shoes,Traveler Shoes
22199,Lava_Leather_Boots,Lava Leather Boots
22200,Lava_Leather_Shoes,Lava Leather Shoes
22201,Lava_Leather_Sandle,Lava Leather Sandals
22202,Temporal_Boots_TW,Exotic Temporal Boots
22203,Space_shoes_JP,Special Environment Boots
22204,Time_Overload_Boots,Temporal Transcendence Boots
22206,Regia_Hunting_Boots,Regia Hunting Boots
22207,Imperial_Boots,Imperial Boots
22208,Dragon_Boots,Dragon Scale Boots
22209,Cassock_Boots,Clergy's Boots
22210,Fluffy_FishShoes_J,Fluffy Fish Shoes
22211,BuddhistShoes,Chivalry Shoes
22212,Hollow_Shoes,Hollow Shoes
22213,Leo_Shoes_J,Leo Shoes
22214,Authority_Sandals,Authority Sandals
22215,H_AD_Sandle,High Adventurer Sandals
22216,Cancer_Shoes_J,Cancer Shoes
22221,Demonist_Shoes_,Devil Worshipper Shoes
22222,Agenda_Shoes_TW,Boots of Judgment
22225,Shoes_Of_Punishment_,Shoes of Punishment
22227,Libra_Shoes_J,Libra Shoes
22228,Triad_God_Shoes_J_,Dark Mitsuwa God Shoes
22230,Taurus_Shoes_J,Taurus Shoes
22231,Aquarius_Shoes_J,Aquarius Shoes
22233,Scorpio_Shoes_J,Scorpio Shoes
22234,FrontiaBoots,Frontier Boots
22238,Great_Hero_Boots,Great Hero Boots
22240,Fierce_Physique_Boots,Fierce Physique Boots
22241,Fierce_Magique_Boots,Fierce Magique Boots
22242,Procyon_Shoes_J,Procyon Shoes
22243,Mamaragan,Mamaragan
22244,Chic_Silent_Shoes,Stylish Silent Shoes
22245,Space_shoes_JP_,Awakened Special Environment Boots
22249,Insidious_Shoes_EXE,Insidious's Shoes
22257,aegis_22257,Racing Shoes
22258,Comp_Temporal_Boots_TW,[Not For Sale] Exotic Temporal Boots
22259,aegis_22259,Tohil's Shoes
24492,S_Adoramus_Pendant,Adora Shadow Pendant
24493,S_Adoramus_Earing,Adora Shadow Earring
24494,S_Judex_Armor,Judex Shadow Armor
24495,S_Judex_Shield,Judex Shadow Shield
24496,S_Judex_Shoes,Judex Shadow Shoes
24497,S_Magnus_Weapon,Magnus Shadow Weapon
24498,S_Magnus_Pendant,Magnus Shadow Pendant
24499,S_Magnus_Earing,Magnus Shadow Earring
24500,S_Rainstorm_Armor,Rainstorm Shadow Armor
24501,S_Rainstorm_Shield,Rainstorm Shadow Shield
24502,S_Rainstorm_Shoes,Rainstorm Shadow Shoes
24503,S_Arrowvulcan_Weapon,Arrow Vulcan Shadow Weapon
24504,S_Arrowvulcan_Pendant,Arrow Vulcan Shadow Pendant
24505,S_Arrowvulcan_Earing,Arrow Vulcan Shadow Earring
24506,S_Metalic_Armor,Metallic Shadow Armor
24507,S_Metalic_Shield,Metallic Shadow Shield
24508,S_Metalic_Shoes,Metallic Shadow Shoes
24509,S_Reverberation_Weapon,Vibrating Shadow Weapon
24510,S_Reverberation_Pendant,Vibration Shadow Pendant
24511,S_Reverberation_Earing,Vibration Shadow Earring
24512,S_Jack_Armor,Jack Shadow Armor
24513,S_Jack_Shield,Jack Shadow Shield
24514,S_Jack_Shoes,Jack Shadow Shoes
24515,S_Strain_Weapon,Strain Shadow Weapon
24516,S_Strain_Pendant,Strain Shadow Pendant
24517,S_Strain_Earing,Strain Shadow Earring
24518,S_Crimson_Armor,Crimson Shadow Armor
24519,S_Crimson_Shield,Crimson Shadow Shield
24520,S_Crimson_Shoes,Crimson Shadow Shoes
24521,S_Chain_Weapon,Chain Shadow Weapon
24522,S_Chain_Pendant,Chain Shadow Pendant
24523,S_Chain_Earing,Chain Shadow Earring
24524,S_Triangle_Armor,Triangle Shadow Armor
24525,S_Triangle_Shield,Triangle Shadow Shield
24526,S_Triangle_Shoes,Triangle Shadow Shoes
24527,S_Shadowspell_Weapon,Shadowspell Shadow Weapon
24528,S_Shadowspell_Pendant,Shadowspell Shadow Pendant
24529,S_Shadowspell_Earing,Shadowspell Shadow Earring
24530,S_Menace_Armor,Menace Shadow Armor
24531,S_Menace_Shield,Menace Shadow Shield
24532,S_Menace_Shoes,Menace Shadow Shoes
24533,S_Paint_Weapon,Paint Shadow Weapon
24534,S_Paint_Pendant,Paint Shadow Pendant
24535,S_Paint_Earing,Paint Shadow Earring
24536,S_Rolling_Armor,Rolling Shadow Armor
24537,S_Rolling_Shield,Rolling Shadow Shield
24538,S_Rolling_Shoes,Rolling Shadow Shoes
24539,S_Katar_Weapon,Katar Shadow Weapon
24540,S_Katar_Pendant,Katar Shadow Pendant
24541,S_Katar_Earing,Katar Shadow Earring
24542,S_Slash_Armor,Slash Shadow Armor
24543,S_Slash_Shield,Slash Shadow Shield
24544,S_Slash_Shoes,Slash Shadow Shoes
24545,S_Ripper_Weapon,Ripper Slasher Shadow Weapon
24546,S_Ripper_Pendant,Ripper Slasher Shadow Pendant
24547,S_Ripper_Earing,Ripper Slasher Shadow Earring
24548,S_Dust_Armor,Dust Shadow Armor
24549,S_Dust_Shield,Dust Shadow Shield
24550,S_Dust_Shoes,Dust Shadow Shoes
24551,S_Grave_Weapon,Grave Shadow Weapon
24552,S_Grave_Pendant,Grave Shadow Pendant
24553,S_Grave_Earing,Grave Shadow Earring
24554,S_Psychic_Armor,Psychic Shadow Armor
24555,S_Psychic_Shield,Psychic Shadow Shield
24556,S_Psychic_Shoes,Psychic Shadow Shoes
24557,S_Varetyr_Weapon,Varetyr Shadow Weapon
24558,S_Varetyr_Pendant,Varetyr Shadow Pendant
24559,S_Varetyr_Earing,Varetyr Shadow Earring
24560,S_Cart_Tornado_Armor,Tornado Shadow Armor
24561,S_Cart_Tornado_Shield,Tornado Shadow Shield
24562,S_Cart_Tornado_Shoes,Tornado Shadow Shoes
24563,S_Cannon_Cart_Weapon,Cannon Cart Shadow Weapon
24564,S_Cannon_Cart_Pendant,Cannon Cart Shadow Pendant
24565,S_Cannon_Cart_Earing,Cannon Cart Shadow Earring
24566,S_Spore_Bomb_Armor,Spore Bomb Shadow Armor
24567,S_Spore_Bomb_Shield,Spore Bomb Shadow Shield
24568,S_Spore_Bomb_Shoes,Spore Bomb Shadow Shoes
24569,S_Crazy_Weapon,Crazy Shadow Weapon
24570,S_Crazy_Pendant,Crazy Shadow Pendant
24571,S_Crazy_Earing,Crazy Shadow Earring
24572,S_Brand_Armor,Brand Shadow Armor
24573,S_Brand_Shield,Brand Shadow Shield
24574,S_Brand_Shoes,Brand Shadow Shoes
24575,S_Chain_Press_Weapon,Chain Press Shadow Weapon
24576,S_Chain_Press_Pendant,Chain Press Shadow Pendant
24577,S_Chain_Press_Earing,Chain Press Shadow Earring
24578,S_Banish_Cannon_Armor,Banishing Cannon Shadow Armor
24579,S_Banish_Cannon_Shield,Banishing Cannon Shadow Shield
24580,S_Banish_Cannon_Shoes,Banishing Cannon Shadow Shoes
24581,S_Genesis_Weapon,Genesis Shadow Weapon
24582,S_Genesis_Pendant,Genesis Shadow Pendant
24583,S_Genesis_Earing,Genesis Shadow Earring
24584,S_Booster_Armor,Booster Shadow Armor
24585,S_Booster_Shield,Booster Shadow Shield
24586,S_Booster_Shoes,Booster Shadow Shoes
24587,S_Booster_Earing,Booster Shadow Earring
24588,S_Booster_Pandent,Booster Shadow Pendant
24589,S_RK_B_Weapon,Rune Knight's Booster Shadow Weapon
24590,S_LG_B_Weapon,Royal Guard's Booster Shadow Weapon
24591,S_NC_B_Weapon,Mechanic's Booster Shadow Weapon
24592,S_GN_B_Weapon,Genetic's Booster Shadow Weapon
24593,S_GC_B_Weapon,Guillotine Cross' Booster Shadow Weapon
24594,S_SC_B_Weapon,Shadow Chaser's Booster Shadow Weapon
24595,S_WL_B_Weapon,Warlock's Booster Shadow Weapon
24596,S_SO_B_Weapon,Sorcerer's Booster Shadow Weapon
24597,S_AB_B_Weapon,Archbishop's Booster Shadow Weapon
24598,S_SR_B_Weapon,Sura's Booster Shadow Weapon
24599,S_RA_B_Weapon,Ranger's Booster Shadow Weapon
24600,S_WM_B_Weapon,Minstrel&Wanderer's Booster Shadow Weapon
24601,S_Tail_Dragon_Weapon,Tail Dragon Shadow Weapon
24602,S_Tail_Dragon_Shield,Tail Dragon Shadow Shield
24603,S_Tail_Dragon_Armor,Tail Dragon Shadow Armor
24604,S_Flare_Dance_Earing,Flare Dance Shadow Earring
24605,S_Flare_Dance_Pendant,Flare Dance Shadow Pendant
24606,S_Flare_Dance_Shoes,Flare Dance Shadow Shoes
24607,S_God_Hammer_Weapon,God Hammer Shadow Weapon
24608,S_God_Hammer_Shield,God Hammer Shadow Shield
24609,S_God_Hammer_Armor,God Hammer Shadow Armor
24610,S_Shatter_Buster_Earing,Shatter Buster Shadow Earring
24611,S_Shatter_B_Pendant,Shatter Buster Shadow Pendant
24612,S_Shatter_Buster_Shoes,Shatter Buster Shadow Shoes
24613,S_Trip_Weapon,Trip Shadow Weapon
24614,S_Trip_Shield,Trip Shadow Shield
24615,S_Trip_Armor,Trip Shadow Armor
24616,S_Super_Magic_Shield,Super Magic Shadow Shield
24617,S_Super_Magic_Armor,Super Magic Shadow Armor
24618,S_Super_Magic_Shoes,Super Magic Shadow Shoes
24619,S_Super_Power_Weapon,Super Power Shadow Weapon
24620,S_Super_Power_Pendant,Super Power Shadow Pendant
24621,S_Super_Power_Earing,Super Power Shadow Earring
24622,S_Kunai_Weapon,Kunai Shadow Weapon
24623,S_Kunai_Shield,Kunai Shadow Shield
24624,S_Kunai_Armor,Kunai Shadow Armor
24625,S_Syuriken_Earing,Cross Shuriken Shadow Earring
24626,S_Syuriken_Pendant,Cross Shuriken Shadow Pendant
24627,S_Syuriken_Shoes,Cross Shuriken Shadow Shoes
24628,S_Kamaenraku_Weapon,First Exploding Draft Shadow Weapon
24629,S_Kamaenraku_Shield,First Exploding Draft Shadow Shield
24630,S_Kamaenraku_Armor,First Exploding Draft Shadow Armor
24631,S_Huusouka_Earing,Wind Spear Petal Shadow Earring
24632,S_Huusouka_Pendant,Wind Spear Petal Shadow Pendant
24633,S_Huusouka_Shoes,Wind Spear Petal Shadow Shoes
24634,S_Pickyrush_Weapon,Picky Rush Shadow Weapon
24635,S_Pickyrush_Shield,Picky Rush Shadow Shield
24636,S_Pickyrush_Armor,Picky Rush Shadow Armor
24637,S_SavageRabbit_Earing,Savage Rabbit Shadow Earring
24638,S_SavageRabbit_Pendant,Savage Rabbit Shadow Pendant
24639,S_SavageRabbit_Shoes,Savage Rabbit Shadow Shoes
24640,S_Catnip_Weapon,Catnip Shadow Weapon
24641,S_Catnip_Shield,Catnip Shadow Shield
24642,S_Catnip_Armor,Catnip Shadow Armor
24643,S_Silvervine_Earing,Silvervine Shadow Earring
24644,S_Silvervine_Pendant,Silvervine Shadow Pendant
24645,S_Silvervine_Shoes,Silvervine Shadow Shoes
24646,S_Sunshine_Weapon,Sunshine Shadow Weapon
24647,S_Sunshine_Shield,Sunshine Shadow Shield
24648,S_Sunshine_Armor,Sunshine Shadow Armor
24649,S_Moonlight_Earring,Moonlight Shadow Earring
24650,S_Moonlight_Pendant,Moonlight Shadow Pendant
24651,S_Moonlight_Shoes,Moonlight Shadow Shoes
24652,S_Stardust_Weapon,Stardust Shadow Weapon
24653,S_Stardust_Shield,Stardust Shadow Shield
24654,S_Stardust_Armor,Stardust Shadow Armor
24655,S_S_Weapon,Es Shadow Weapon
24656,S_S_Shield,Es Shadow Shield
24657,S_S_Armor,Es Shadow Armor
24658,S_Evilcurse_Earring,Evil Curse Shadow Earring
24659,S_Evilcurse_Pendant,Evil Curse Shadow Pendant
24660,S_Evilcurse_Shoes,Evil Curse Shadow Shoes
24661,S_FullPene_Earring,Full Penetration Shadow Earring
24662,S_FullPene_Pendant,Full Penetration Shadow Pendant
24663,S_FullPene_Armor,Full Penetration Shadow Armor
24664,S_FullPene_Shoes,Full Penetration Shadow Shoes
24665,S_FullTemp_Earring,Full Tempest Shadow Earring
24666,S_FullTemp_Shoes,Full Tempest Shadow Shoes
24667,S_FullTemp_Armor,Full Tempest Shadow Armor
24668,S_FullTemp_Pendant,Full Tempest Shadow Pendant
24669,S_Mammoth_Armor,Mammoth Shadow Armor
24670,S_Mammoth_Shoes,Mammoth Shadow Shoes
24671,S_Mammoth_Pendant,Mammoth Shadow Pendant
24672,S_Mammoth_Earring,Mammoth Shadow Earring
24673,S_Mammoth_Weapon,Mammoth Shadow Weapon
24674,S_Mammoth_Shield,Mammoth Shadow Shield
24675,S_TrueGem_Armor,True Gemstone Shadow Armor
24676,S_TrueGem_Shoes,True Gemstone Shadow Shoes
24677,S_TrueGem_Earring,True Gemstone Shadow Earring
24678,S_TrueGem_Pendant,True Gemstone Shadow Pendant
24679,S_M_Mammoth_Armor,Maximum Mammoth Shadow Armor
24680,S_M_Mammoth_Shoes,Maximum Mammoth Shadow Shoes
24681,S_M_Mammoth_Earring,Maximum Mammoth Shadow Earring
